country,date,new_cases,avg_cases,total_cases,recent_new,color
Finland,2020-03-16,33.0,48.714285714285715,12703,35.285714285714285,red
Finland,2020-03-17,44.0,42.142857142857146,12703,40.142857142857146,red
Finland,2020-03-18,15.0,42.57142857142857,12703,39.57142857142857,red
Finland,2020-03-19,64.0,54.57142857142857,12703,48.714285714285715,red
Finland,2020-03-20,50.0,60.42857142857143,12703,42.142857142857146,red
Finland,2020-03-21,73.0,67.28571428571429,12703,42.57142857142857,red
Finland,2020-03-22,103.0,77.71428571428571,12703,54.57142857142857,red
Finland,2020-03-23,74.0,79.71428571428571,12703,60.42857142857143,red
Finland,2020-03-24,92.0,84.42857142857143,12703,67.28571428571429,red
Finland,2020-03-25,88.0,92.0,12703,77.71428571428571,red
Finland,2020-03-26,78.0,87.71428571428571,12703,79.71428571428571,red
Finland,2020-03-27,83.0,93.14285714285714,12703,84.42857142857143,red
Finland,2020-03-28,126.0,89.42857142857143,12703,92.0,red
Finland,2020-03-29,73.0,80.85714285714286,12703,87.71428571428571,red
Finland,2020-03-30,112.0,80.0,12703,93.14285714285714,red
Finland,2020-03-31,66.0,82.0,12703,89.42857142857143,red
Finland,2020-04-01,28.0,102.14285714285714,12703,80.85714285714286,red
Finland,2020-04-02,72.0,98.14285714285714,12703,80.0,red
Finland,2020-04-03,97.0,117.71428571428571,12703,82.0,red
Finland,2020-04-04,267.0,127.14285714285714,12703,102.14285714285714,red
Finland,2020-04-05,45.0,148.71428571428572,12703,98.14285714285714,red
Finland,2020-04-06,249.0,155.28571428571428,12703,117.71428571428571,red
Finland,2020-04-07,132.0,164.85714285714286,12703,127.14285714285714,red
Finland,2020-04-08,179.0,146.14285714285714,12703,148.71428571428572,red
Finland,2020-04-09,118.0,149.57142857142858,12703,155.28571428571428,red
Finland,2020-04-10,164.0,126.85714285714286,12703,164.85714285714286,red
Finland,2020-04-11,136.0,121.85714285714286,12703,146.14285714285714,red
Finland,2020-04-12,69.0,107.14285714285714,12703,149.57142857142858,red
Finland,2020-04-13,90.0,109.14285714285714,12703,126.85714285714286,red
Finland,2020-04-14,97.0,102.85714285714286,12703,121.85714285714286,red
Finland,2020-04-15,76.0,110.85714285714286,12703,107.14285714285714,red
Finland,2020-04-16,132.0,115.57142857142857,12703,109.14285714285714,red
Finland,2020-04-17,120.0,114.85714285714286,12703,102.85714285714286,red
Finland,2020-04-18,192.0,121.85714285714286,12703,110.85714285714286,red
Finland,2020-04-19,102.0,127.42857142857143,12703,115.57142857142857,red
Finland,2020-04-20,85.0,130.71428571428572,12703,114.85714285714286,red
Finland,2020-04-21,146.0,129.42857142857142,12703,121.85714285714286,red
Finland,2020-04-22,115.0,113.42857142857143,12703,127.42857142857143,red
Finland,2020-04-23,155.0,113.28571428571429,12703,130.71428571428572,red
Finland,2020-04-24,111.0,118.14285714285714,12703,129.42857142857142,red
Finland,2020-04-25,80.0,103.71428571428571,12703,113.42857142857143,red
Finland,2020-04-26,101.0,111.0,12703,113.28571428571429,red
Finland,2020-04-27,119.0,101.57142857142857,12703,118.14285714285714,red
Finland,2020-04-28,45.0,93.71428571428571,12703,103.71428571428571,red
Finland,2020-04-29,166.0,100.14285714285714,12703,111.0,red
Finland,2020-04-30,89.0,96.85714285714286,12703,101.57142857142857,red
Finland,2020-05-01,56.0,90.28571428571429,12703,93.71428571428571,red
Finland,2020-05-02,125.0,96.0,12703,100.14285714285714,red
Finland,2020-05-03,78.0,95.28571428571429,12703,96.85714285714286,red
Finland,2020-05-04,73.0,96.85714285714286,12703,90.28571428571429,red
Finland,2020-05-05,85.0,98.14285714285714,12703,96.0,red
Finland,2020-05-06,161.0,100.57142857142857,12703,95.28571428571429,red
Finland,2020-05-07,100.0,101.14285714285714,12703,96.85714285714286,red
Finland,2020-05-08,65.0,93.85714285714286,12703,98.14285714285714,red
Finland,2020-05-09,142.0,84.42857142857143,12703,100.57142857142857,red
Finland,2020-05-10,82.0,68.71428571428571,12703,101.14285714285714,red
Finland,2020-05-11,22.0,67.42857142857143,12703,93.85714285714286,red
Finland,2020-05-12,19.0,70.0,12703,84.42857142857143,red
Finland,2020-05-13,51.0,58.0,12703,68.71428571428571,red
Finland,2020-05-14,91.0,55.0,12703,67.42857142857143,red
Finland,2020-05-15,83.0,56.57142857142857,12703,70.0,red
Finland,2020-05-16,58.0,56.57142857142857,12703,58.0,red
Finland,2020-05-17,61.0,55.57142857142857,12703,55.0,red
Finland,2020-05-18,33.0,49.714285714285715,12703,56.57142857142857,red
Finland,2020-05-19,19.0,44.142857142857146,12703,56.57142857142857,red
Finland,2020-05-20,44.0,40.285714285714285,12703,55.57142857142857,red
Finland,2020-05-21,50.0,33.142857142857146,12703,49.714285714285715,red
Finland,2020-05-22,44.0,31.285714285714285,12703,44.142857142857146,red
